"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe","Nominated for 1 Oscar. Another 11 wins & 52 nominations.",,头号玩家,"USA, India",,,"Y:\Drama 剧情惊悚\Ready Player One 头号玩家 2018 7.7 SDHFx265.mkv","Action, Adventure, Sci-Fi",tt1677720,,"Ready Player One",,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.","https://m.media-amazon.com/images/M/MV5BY2JiYTNmZTctYTQ1OC00YjU4LWEwMjYtZjkwY2Y5MDI0OTU3XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg",7.5,140,,,"Ready Player One",,2018
"Geoffrey Rush, Justin Braine, Sonia Todd, Chris Haywood","Won 1 Oscar. Another 45 wins & 51 nominations.",,闪亮的风采,Australia,,,"Y:\Drama 剧情惊悚\Shine 闪亮的风采 1996 7.6 传记音乐 HalfCD.mkv","Biography, Drama, Music, Romance",tt0117631,,Shine,,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.","https://m.media-amazon.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@._V1_SX300.jpg",7.7,105,,,Shine,,1996
"Sarah Polley, Tim Robbins, Sverre Anker Ousdal, Javier Cámara","25 wins & 15 nominations.",,言语的秘密生活,"Spain, Ireland",,,"Y:\Drama 剧情惊悚\The Secret Life of Words 言语的秘密生活 2005 7.6 西班牙剧情 MiniSD.mkv","Drama, Romance",tt0430576,,"The Secret Life of Words",,"A hearing impaired factory worker gives up her first holiday in years and instead travels out to an oil rig, where she cares for a man suffering from severe burns.","https://m.media-amazon.com/images/M/MV5BNTlmNjVkMDktOTQzNC00OTZiLWE4OGMtOThjNGU1NDkxYjQyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg",7.5,115,,,"The Secret Life of Words",,2005
"Nikita Mikhalkov, Vitali Solomin, Sergey Shakurov, Natalya Andreychenko","2 wins & 2 nominations.",,西伯利亚颂,"Soviet Union",,,"Y:\Drama 剧情惊悚\Siberiade 西伯利亚颂 1979 8.1 苏联史诗剧情 MiniSD.mkv","Drama, History, Romance, War",tt0079907,,Siberiade,,"The story about a very small god-forgotten village in Siberia reflects the history of Russia from the beginning of the century till early 80s. Three generations try to find the land of ...","https://m.media-amazon.com/images/M/MV5BMTY0MTU0NTgxOV5BMl5BanBnXkFtZTgwNzE4MjkwMzE@._V1_SX300.jpg",8.1,206,,,Siberiade,,1979
"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin","1 win & 2 nominations.",,城市英雄,"France, USA, UK",,,"Y:\Drama 剧情惊悚\Falling Down 城市英雄 1993 7.6 犯罪惊悚 SDHF.mkv","Crime, Drama, Thriller",tt0106856,,"Falling Down",,"An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.","https://m.media-amazon.com/images/M/MV5BYjcxMzM3OWMtNmM3Yy00YzBkLTkxMmQtMDk4MmM3Y2Y4MDliL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.6,113,,,"Falling Down",,1993
"Kiefer Sutherland, Jim Belushi, Eddie Izzard, Janeane Garofalo","2 nominations.",,狂野大自然,"Canada, USA",,,"Y:\Animation 动画家庭\The Wild 狂野大自然 2006 6.7.mkv","Animation, Adventure, Comedy, Family",tt0405469,,"The Wild",,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.","https://m.media-amazon.com/images/M/MV5BMTQ5ODgzNjQ3OF5BMl5BanBnXkFtZTcwNTYyMTQzMQ@@._V1_SX300.jpg",5.3,82,,,"The Wild",,2006
"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper","Won 5 Oscars. Another 74 wins & 74 nominations.",,拯救大兵瑞恩,USA,,,"Y:\Action 动作战争\Saving Private Ryan 拯救大兵瑞恩 1998 8.5 动作战争 x265.mkv","Drama, War",tt0120815,,"Saving Private Ryan",,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg",8.6,169,,,"Saving Private Ryan",,1998
"Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali","Won 1 Oscar. Another 79 wins & 55 nominations.",,,USA,,,"Y:\Action 动作战争\Spider-Man Into the Spider-Verse 2018 8.6 x265.mkv","Animation, Action, Adventure, Family, Sci-Fi",tt4633694,,"Spider-Man Into the Spider-Verse",,"Teen Miles Morales becomes Spider-Man of his reality, crossing his path with five counterparts from other dimensions to stop a threat for all realities.","https://m.media-amazon.com/images/M/MV5BMjMwNDkxMTgzOF5BMl5BanBnXkFtZTgwNTkwNTQ3NjM@._V1_SX300.jpg",8.4,117,,,"Spider-Man: Into the Spider-Verse",,2018
"Danny Trejo, Robert De Niro, Jessica Alba, Steven Seagal","2 wins & 6 nominations.",2.62E7,弯刀,USA,,,"Y:\Action 动作战争\Machete 弯刀 2010 7.3 动作 MiniSD.mkv","Action, Crime, Thriller",tt0985694,,Machete,,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","https://m.media-amazon.com/images/M/MV5BZWUxODc2NmItNThkNS00Mzc4LThlYTQtOTYwZjVhYjRiNmMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",6.6,105,,,Machete,,2010
"Richard Burton, Claire Bloom, Oskar Werner, Sam Wanamaker","Nominated for 2 Oscars. Another 10 wins & 3 nominations.",,柏林谍影,UK,,,"Y:\Drama 剧情惊悚\The Spy Who Came In from the Cold 柏林谍影 1965 7.6 剧情惊悚 SDHF.mkv","Drama, Thriller",tt0059749,,"The Spy Who Came In from the Cold",,"British Agent Alec Leamas (Richard Burton) refuses to come in from the Cold War during the 1960s, choosing to face another mission, which may prove to be his final one.","https://m.media-amazon.com/images/M/MV5BMzc1MWEzNDAtNzNmZS00NGIxLWFjZjYtMDA5ZWNjZjVjZDZjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg",7.6,112,,,"The Spy Who Came in from the Cold",,1965
"David Thewlis, Lesley Sharp, Katrin Cartlidge, Greg Cruttwell","8 wins & 7 nominations.",,赤裸裸,UK,,,"Y:\Comedy 喜剧爱情\Naked 赤裸裸 1993 7.8 喜剧 SDHF.mkv","Comedy, Drama",tt0107653,,Naked,,"Parallel tales of two sexually obsessed men, one hurting and annoying women physically and mentally, one wandering around the city talking to strangers and experiencing dimensions of life.","https://m.media-amazon.com/images/M/MV5BMjA3Y2I4NjAtMDQyZS00ZGJhLWEwMzgtODBiNzE5Zjc1Nzk1L2ltYWdlXkEyXkFqcGdeQXVyNTc2MDU0NDE@._V1_SX300.jpg",7.8,132,,,Naked,,1993
"Alison Garland, Jean Ainslie, Timothy Spall, Badi Uzzaman","3 wins & 13 nominations.",,折翼天使,"UK, France",,,"Y:\Drama 剧情惊悚\All or Nothing 折翼天使 2002 7.5 英国剧情喜剧 MiniSD.mkv",Drama,tt0286261,,"All or Nothing",,"In a poor working class London home Penny's love for her partner, taxi-driver Phil, has run dry, but when an unexpected tragedy occurs, they and their local community are brought together, and they rediscover their love.","https://m.media-amazon.com/images/M/MV5BMjQ3NzM1NjA0NF5BMl5BanBnXkFtZTcwNjQ4MDQ3NA@@._V1_SX300.jpg",7.5,128,,,"All or Nothing",,2002
"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards","Won 1 Oscar. Another 10 wins & 5 nominations.",,壮志凌云,USA,,,"Y:\Action 动作战争\Top Gun 壮志凌云 1986 6.5m7.8 动作爱情 SDHF cn.mkv","Action, Drama",tt0092099,,"Top Gun",,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.","https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg",6.9,110,,,"Top Gun",,1986
"Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson","Nominated for 1 Golden Globe. Another 4 wins & 15 nominations.",,25小时,USA,,,"Y:\Drama 剧情惊悚\25th Hour 25小时 2002 7.8 犯罪剧情 SDHF 1292280.mkv",Drama,tt0307901,,"25th Hour",,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.","https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg",7.6,135,,,"25th Hour",,2002
"Sally Hawkins, Elliot Cowan, Alexis Zegerman, Andrea Riseborough","Nominated for 1 Oscar. Another 39 wins & 62 nominations.",3494485.0,无忧无虑,UK,,,"Y:\Comedy 喜剧爱情\Happy-Go-Lucky 无忧无虑 2008 7.0 喜剧 SDHF.mkv","Comedy, Drama, Romance",tt1045670,,Happy-Go-Lucky,,"A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.","https://m.media-amazon.com/images/M/MV5BMTI4ODY1MjIyNV5BMl5BanBnXkFtZTcwMTExMTM5MQ@@._V1_SX300.jpg",7.0,118,,,Happy-Go-Lucky,,2008
"François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot","Nominated for 1 Golden Globe. Another 38 wins & 39 nominations.",1.3179837E7,触不可及,France,,,"Y:\Comedy 喜剧爱情\Intouchables 触不可及 2011 8.5 传记喜剧 x265.mkv","Biography, Comedy, Drama",tt1675434,,Intouchables,,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.","https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_SX300.jpg",8.5,112,,,"The Intouchables",,2011
"Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith","4 wins & 25 nominations.",,侏罗纪世界,USA,,,"Y:\Action 动作战争\Jurassic World Fallen Kingdom 侏罗纪世界 2018 6.2 4K-HDR.mkv","Action, Adventure, Sci-Fi",tt4881806,,"Jurassic World Fallen Kingdom",,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","https://m.media-amazon.com/images/M/MV5BNzIxMjYwNDEwN15BMl5BanBnXkFtZTgwMzk5MDI3NTM@._V1_SX300.jpg",6.2,128,,,"Jurassic World: Fallen Kingdom",,2018
"Alicia Vikander, Dominic West, Walton Goggins, Daniel Wu","7 nominations.",,古墓丽影：源起之战,"UK, USA",,,"Y:\Action 动作战争\Tomb Raider 古墓丽影：源起之战 2018 6.8 动作冒险 x265.mkv","Action, Adventure, Fantasy, Thriller",tt1365519,,"Tomb Raider",,"Lara Croft (Alicia Vikander), the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft (Dominic West) disappeared.","https://m.media-amazon.com/images/M/MV5BOTY4NDcyZGQtYmVlNy00ODgwLTljYTMtYzQ2OTE3NDhjODMwXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg",6.3,119,,,"Tomb Raider",,2018
"Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman","4 nominations.",,,USA,,,"Y:\2020 New\Dark Waters 2019 7.6 x264.mp4","Biography, Drama, History, Thriller",tt9071322,,"Dark Waters",,"A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.","https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg",7.6,126,,,"Dark Waters",,2019
"Dustin Hoffman, Robert Redford, Jack Warden, Martin Balsam","Won 4 Oscars. Another 13 wins & 21 nominations.",,惊天大阴谋,USA,,,"Y:\Drama 剧情惊悚\All The President's Men 惊天大阴谋 1976 8.0 剧情历史 MiniSD cn.mkv","Biography, Drama, History, Thriller",tt0074119,,"All The President's Men",,"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.","https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg",8.0,138,,,"All the President's Men",,1976
"Jeff Dunham, Brian Haner",N/A,,杰夫的特别圣诞,USA,,,"Y:\Comedy 喜剧爱情\Jeff Dunham's Very Special Christmas 杰夫的特别圣诞 2008 7.6 喜剧 miniSD.mkv",Comedy,tt1295909,,"Jeff Dunham's Very Special Christmas",,"The multi-platinum selling comedian performs his first holiday-themed stand-up special with his friends.","https://m.media-amazon.com/images/M/MV5BYmY5YzkxOGItMjZjZS00ZDZhLWE2OGMtM2QzMjU5MWVhOTg4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg",7.5,85,,,"Jeff Dunham's Very Special Christmas Special",,2008
"Tom Cruise, Kenneth Branagh, Bill Nighy, Tom Wilkinson","2 wins & 11 nominations.",8.2989112E7,行动目标希特勒,"USA, Germany, Italy, Spain, France, Japan",,,"Y:\Drama 剧情惊悚\Valkyrie 行动目标希特勒 2008 7.1 历史惊悚 SDHF cn.mkv","Drama, History, Thriller, War",tt0985699,,Valkyrie,,"A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.","https://m.media-amazon.com/images/M/MV5BMTg3Njc2ODEyN15BMl5BanBnXkFtZTcwNTAwMzc3NA@@._V1_SX300.jpg",7.1,121,,,Valkyrie,,2008
"Philippe Caubère, Nathalie Roussel, Didier Pain, Thérèse Liotard","1 win & 5 nominations.",,再渡艳阳天,France,,,"Y:\Comedy 喜剧爱情\My Mother's Castle 再渡艳阳天 1990 7.4 法国传记喜剧 SDHF.mkv","Adventure, Biography, Comedy, Drama, Romance",tt0099266,,"My Mother's Castle",,"Every holiday Marcel and his family go to their cottage in the Provence (France). He likes the hills in this region. Before they arrive at the cottage they have to walk about 5 miles. With ...","https://m.media-amazon.com/images/M/MV5BMTZjYWQxYzgtYzE1YS00NDY4LWE0ZWEtYzRmNGYwZmMzNTc2XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg",7.6,98,,,"My Mother's Castle",,1990
"Sacha Guitry, Gaby Morlay, Jacqueline Delubac, Georges Grey",N/A,,瓜德利尔舞,France,,,"Y:\Comedy 喜剧爱情\Quadrille 瓜德利尔舞 1938 7.0 法国喜剧爱情 MiniSD.mkv","Comedy, Romance",tt0030642,,Quadrille,,"The battle of the sexes as drawing room social satire. Philippe, a middle-aged newspaper editor, has lived for six years with Paulette, a successful stage actress. He tells her friend ...","https://m.media-amazon.com/images/M/MV5BYzFkNDc0YmQtZGFiNC00YzhiLTgxNDItZjliNzVlYjc5MGE0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg",6.9,95,,,Quadrille,,1938
"Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss","Nominated for 1 Oscar. Another 1 win & 9 nominations.",,,"UK, USA",,,"Y:\Animation 动画家庭\Christopher Robin 2018 7.4 动画冒险 x265.mkv","Comedy, Drama, Family, Fantasy",tt4575576,,"Christopher Robin",,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.","https://m.media-amazon.com/images/M/MV5BMjAzOTM2OTAyNF5BMl5BanBnXkFtZTgwNTg5ODg1NTM@._V1_SX300.jpg",7.3,104,,,"Christopher Robin",,2018
"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone","Nominated for 2 Oscars. Another 23 wins & 104 nominations.",1.817336E7,荒野生存,USA,,,"Y:\Drama 剧情惊悚\Into the Wild 荒野生存 2007 8.1 冒险传记.mp4","Adventure, Biography, Drama",tt0758758,,"Into the Wild",,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.","https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SX300.jpg",8.1,148,,,"Into the Wild",,2007
"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson","4 wins & 14 nominations.",1.41134096E8,极限特工,USA,,,"Y:\Action 动作战争\xXx 极限特工 2002 5.5 冒险动作 miniSD.mkv","Action, Adventure, Thriller",tt0295701,,xXx,,"An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.","https://m.media-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg",5.9,124,,,xXx,,2002
"Juliette Binoche, Benoît Régent, Florence Pernel, Charlotte Véry","Nominated for 3 Golden Globes. Another 21 wins & 14 nominations.",,蓝白红三部曲之蓝色,"France, Poland, Switzerland",,,"Y:\Drama 剧情惊悚\Three Colors Blue 蓝白红三部曲之蓝色 1993 7.9 法国剧情 HALFCD.mkv","Drama, Music, Mystery, Romance",tt0108394,,"Three Colors Blue",,"A woman struggles to find a way to live her life after the death of her husband and child.","https://m.media-amazon.com/images/M/MV5BZGJhNDdmMWMtNzZiYy00MmFiLThjNmUtYTE1ZjRkNjdjYmQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg",7.9,94,,,"Three Colors: Blue",,1993
"Nozomi Sasaki, Shôsuke Tanihara, Hikaru Yamamoto, Mitsuki Ôishi",N/A,,天使之恋,Japan,,,"Y:\Drama 剧情惊悚\My Rainy Days 天使之恋 2009 m7.8 日本剧情 HalfCD2.mkv","Drama, Romance",tt1538401,,"My Rainy Days",,"Seventeen year old high school student Rio Ozawa is always the center of attention due to her beauty. Yet Rio has never cared about anyone but herself due to her traumatic past. Her friends...","https://m.media-amazon.com/images/M/MV5BODJkNDFmY2UtM2MwMS00ZmU4LTk2NzctMjIyOTg5YjczZGU1XkEyXkFqcGdeQXVyNDk4OTYxNjA@._V1_SX300.jpg",7.0,119,,,"My Rainy Days",,2009
"Matt Damon, Lucas McHugh Carroll, Eddie Jemison, Rusty Schwimmer","Nominated for 2 Golden Globes. Another 1 win & 18 nominations.",3.3278732E7,告密者,USA,,,"Y:\Comedy 喜剧爱情\The Informant! 告密者 2009 6.6 喜剧犯罪 SDHF720.mkv","Biography, Comedy, Crime, Drama",tt1130080,,"The Informant!",,"The U.S. government decides to go after an agro-business giant with a price-fixing accusation, based on the evidence submitted by their star witness, vice president-turned-informant Mark Whitacre.","https://m.media-amazon.com/images/M/MV5BMTc4MDIyMTM3NV5BMl5BanBnXkFtZTcwNDQ2Nzg2Mg@@._V1_SX300.jpg",6.4,108,,,"The Informant!",,2009
"Rachel McAdams, Noah Bean, Jack Davidson, Vanessa Aspillaga","1 win & 3 nominations.",3.0982328E7,早间主播,USA,,,"Y:\Comedy 喜剧爱情\Morning Glory 早间主播 2010 6.5 喜剧爱情 SDHF.mkv","Comedy, Drama, Romance",tt1126618,,"Morning Glory",,"An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.","https://m.media-amazon.com/images/M/MV5BMTYxNDM1NTQ4N15BMl5BanBnXkFtZTcwOTQ0Njg5Mw@@._V1_SX300.jpg",6.5,107,,,"Morning Glory",,2010
"Malgorzata Foremniak, Wladyslaw Kowalski, Jerzy Gudejko, Dariusz Biskupski","3 wins & 1 nomination.",,阿瓦隆,"Japan, Poland",,,"Y:\Animation 动画家庭\Avalon 阿瓦隆 2001 6.7 波兰科幻动画 MiniSD.mkv","Action, Drama, Fantasy, Sci-Fi, Thriller",tt0267287,,Avalon,,"In a dystopian world, a woman spends her time playing an illegal and dangerous game, hoping to find meaning in her world.","https://m.media-amazon.com/images/M/MV5BNTdiM2RkY2ItYjIyZC00MTUyLTk1MzEtYjY5NDExN2I1MzllXkEyXkFqcGdeQXVyODkxMTU1Njc@._V1_SX300.jpg",6.4,107,,,Avalon,,2001
"George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze","8 wins & 19 nominations.",,夺金三王,USA,,,"Y:\Comedy 喜剧爱情\Three Kings 夺金三王 1999 7.2 喜剧 SDHF720.mkv","Action, Adventure, Comedy, Drama, War",tt0120188,,"Three Kings",,"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.","https://m.media-amazon.com/images/M/MV5BZjQ5MzM1ZGItZDQyYi00ZDQ5LWJkMDQtYTIxZmIwNWQ5NmUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",7.1,114,,,"Three Kings",,1999
"Marlon Brando, Al Pacino, James Caan, Richard S. Castellano","Won 3 Oscars. Another 26 wins & 30 nominations.",,教父1,USA,,,"Y:\Drama 剧情惊悚\The Godfather 1 教父1 1972 9.2 犯罪剧情 SDHF cn.mkv","Crime, Drama",tt0068646,,"The Godfather",,"The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.","https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg",9.2,175,,,"The Godfather",,1972
"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J","5 wins & 5 nominations.",1.16643344E8,反恐特警组,USA,,,"Y:\Action 动作战争\S.W.A.T. 反恐特警组 2003 5.9m6.8 动作犯罪 720p.mkv","Action, Adventure, Crime, Thriller",tt0257076,,S.W.A.T.,,"An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.","https://m.media-amazon.com/images/M/MV5BNmIxYTVmMDEtNWU5NS00MWJhLWJjNmQtNjkxNWI3NmY4MzJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg",6.0,117,,,S.W.A.T.,,2003
"Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro","Won 6 Oscars. Another 11 wins & 20 nominations.",,教父2,USA,,,"Y:\Drama 剧情惊悚\The Godfather 2 教父2 1974 9.0 犯罪剧情 SDHF cn.mkv","Crime, Drama",tt0071562,,"The Godfather",,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.","https://m.media-amazon.com/images/M/MV5BMWMwMGQzZTItY2JlNC00OWZiLWIyMDctNDk2ZDQ2YjRjMWQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg",9.0,202,,,"The Godfather: Part II",,1974
"Helen Mirren, James Cromwell, Alex Jennings, Roger Allam","Won 1 Oscar. Another 95 wins & 97 nominations.",5.622276E7,女王,"UK, USA, France, Italy",,,"Y:\Drama 剧情惊悚\The Queen 女王 2006 7.6 剧情 miniSD.mkv","Biography, Drama, History",tt0436697,,"The Queen",,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.","https://m.media-amazon.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_SX300.jpg",7.3,103,,,"The Queen",,2006
"Carlos Del Valle, Paul Kinney",N/A,,白宫管家,"South Africa, USA",,,"Y:\Drama 剧情惊悚\The Butler 白宫管家 2013 7.0 剧情传记 SDHF.mkv","Short, Comedy",tt3175398,,"The Butler",,"When the phone rings, it could be your job on the line.","https://m.media-amazon.com/images/M/MV5BMGY2ZjdhNzItY2YxZC00N2VlLTk3MTQtYzgyNmZjM2Y3NTg3XkEyXkFqcGdeQXVyMTU0MzQ3MjQ@._V1_SX300.jpg",5.9,12,,,"The Butler",,2013
"Piotr Jagiello, Ireneusz Czop, Perry Benson, Thomas Turgoose","3 wins & 6 nominations.",,苏默斯小镇,UK,,,"Y:\Comedy 喜剧爱情\Somers Town 苏默斯小镇 2008 7.1 英国喜剧剧情 miniSD.mkv","Comedy, Drama",tt1172206,,"Somers Town",,"A black-and-white study of a social environment in London, concentrating on a pair of unlikely new friends and the girl they both fancy.","https://m.media-amazon.com/images/M/MV5BMTI1Njg3MDg2Ml5BMl5BanBnXkFtZTcwNzcyNDA3Mg@@._V1_SX300.jpg",6.9,71,,,"Somers Town",,2008
"Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins","3 wins & 9 nominations.",9.76E7,好好先生,"USA, UK",,,"Y:\Comedy 喜剧爱情\Yes Man 好好先生 2008 7.2 喜剧浪漫 miniSD.mkv","Comedy, Romance",tt1068680,,"Yes Man",,"A man challenges himself to say ""yes"" to everything.","https://m.media-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg",6.8,104,,,"Yes Man",,2008
"Lee Child, Tom Cruise, Robert Duvall, Don Granger",N/A,,侠探杰克,USA,,,"Y:\Action 动作战争\Jack Reacher 侠探杰克 2013 7.2 动作犯罪 SDHF cn.mkv",Short,tt5299168,,"Jack Reacher",,"Cast and crew speak on adapting One Shot as the first Jack Reacher film, casting Tom Cruise, earning Lee Child's blessing, additional character qualities and the performances that shape ...",N/A,7.3,27,,,"Jack Reacher: When the Man Comes Around",,2013
"Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg","Won 1 Oscar. Another 67 wins & 262 nominations.",1.00501352E8,降临,"USA, Canada",,,"Y:\Drama 剧情惊悚\Arrival 降临 2016 8.2 剧情科幻 SDHF.mkv","Drama, Mystery, Sci-Fi, Thriller",tt2543164,,Arrival,,"A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.","https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_SX300.jpg",7.9,116,,,Arrival,,2016
"Heath Ledger, Bryan Brown, David Field, Tom Long","15 wins & 12 nominations.",,双手,Australia,,,"Y:\Drama 剧情惊悚\Two Hands 双手 1999 7.0 澳大利亚剧情犯罪 SDHF720.mkv","Comedy, Crime, Thriller",tt0145547,,"Two Hands",,"A 19 year old finds himself in debt to a local gangster when some gang loot disappears and sets him on the run from thugs. Meanwhile two street kids start a shopping spree when they find the missing money.","https://m.media-amazon.com/images/M/MV5BMjA2MTgwODk0Nl5BMl5BanBnXkFtZTcwNjQwNTgzMQ@@._V1_SX300.jpg",7.1,103,,,"Two Hands",,1999
